uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotType,nlcdClass,plotID,subplotID,endDate,boutNumber,eventID,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"c2dc39d1-1d0f-4d43-9d2f-a7a56b99f076","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","41.4.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species","Poaceae","N",,,,,,,0.50,"N",,,"0000-0003-4347-0996","0000-0002-3704-5849",,,
"771bf11e-4681-4dc4-958e-1efad0a6fcbc","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","41.4.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","ARTR2","Artemisia tridentata Nutt.","species","Asteraceae","N",,,,,,,4.00,"N",,,"0000-0003-4347-0996","0000-0002-3704-5849",,,
"7d365ef6-660c-4632-9691-f65aee7cd217","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.1.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"wood",3.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"cff1dc2e-cd68-4ada-bda8-4ff4ab140e27","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.2.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","BRTE","Bromus tectorum L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"15ab1b7e-83e8-41d1-88d5-921c4827deea","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.2.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"moss",2.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"2d7de04b-7780-4f82-807f-b28f90b19c8a","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.1.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"249b4184-3f5a-4732-aa73-0558702ce130","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.3.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","POSE","Poa secunda J. Presl","species","Poaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"2d4426d4-25fd-440d-8fee-3b2206001c06","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","31.1.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","BRTE","Bromus tectorum L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"0774059c-c5d9-49c3-94da-e435a51bd73b","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.2.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"standingDead",4.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"099f810a-5a7a-4b08-834b-6dbba00cc621","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","31.1.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"soil",90.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"48eb2db9-341f-407c-91f6-9b25ae3868e3","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.4.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"867ede7a-3a76-475b-a79c-9010f2eb33a1","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","31.1.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","OPUNTSPP","Opuntia spp.","genus","Cactaceae","N",,,,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"ff1c5f27-847c-40d0-bf8c-9b853e122d43","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.3.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"soil",95.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"7aad4e55-b57e-4e1f-acfa-9bc23b55b4e8","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.3.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"wood",2.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"357610fd-fb17-41f0-bc83-9e44fe022e6f","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.2.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"546c5b2f-dd14-46ae-8f51-c2a19d1ce7ab","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.1.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","POSE","Poa secunda J. Presl","species","Poaceae","N",,,,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"8eb17443-f5de-4389-9751-6c56868b9527","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.4.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"litter",1.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"1b9babb5-972c-4d6b-b286-fb8de0523479","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.2.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","otherVariables","Y","Y",,,,,,,,,,,"soil",90.00,,,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"3c3c2ed1-ede4-45e8-b198-41d01779bf6c","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","40.3.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","ALYSSSPP","Alyssum spp.","genus","Brassicaceae","I",,"ALAL3/ALDE",,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
"73395db2-5abb-4e83-aadb-ce63133d2c2f","ONAQ_022.basePlot.div","D15","ONAQ",40.170300,-112.470016,"WGS84",20.13,1688.3,0.1,"distributed","shrubScrub","ONAQ_022","32.2.1","2019-06-03",1,"ONAQ.1.2019","NEON.DOC.014042vJ","plantSpecies","Y","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species","Poaceae","N",,,,,,,0.50,"N",,,"0000-0002-3704-5849","0000-0003-4347-0996",,,
